object_type,source_catalog,source_id,scientific_name,host_object_id,host_name,ra_deg,dec_deg,distance_ly,apparent_magnitude,radius_earth,mass_earth,orbital_period_days,equilibrium_temperature_k,discovery_year,discovery_method,discovery_reference,visual_seed,visual_category,source_updated_at,raw_data
planet,NASA_EXOPLANET_ARCHIVE,HD 191806 b,HD 191806 b,317e5a9e-e8ce-4a8f-a0b0-f2f5da11c86d,HD 191806,302.368758,52.2767265,214.176208,,12.5,2966.61035094,1603.38923,207,2016,Radial Velocity,D&iacute;az et al. 2016,739921377,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 191806 b"",""hostname"":""HD 191806"",""gaia_dr3_id"":""Gaia DR3 2088526979830768512"",""ra"":302.368758,""dec"":52.2767265,""sy_dist"":65.6668,""sy_gaiamag"":7.93339,""pl_rade"":12.5,""pl_radelim"":0,""pl_bmasse"":2966.61035094,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":1603.38923,""pl_orbperlim"":0,""pl_orbsmax"":2.749,""pl_eqt"":206.98,""pl_eqtlim"":0,""disc_year"":2016,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=D_IACUTE_AZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A.146D/abstract target=ref>D&iacute;az et al. 2016</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""2088526979830768512"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 153557 c,HD 153557 c,d5bdae2f-3ebf-4115-bf68-84a042ef78b2,HD 153557,254.4706516,47.3678558,58.5163,,4.36,,15.27018,604,2022,Radial Velocity,Feng et al. 2022,347267385,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 153557 c"",""hostname"":""HD 153557"",""gaia_dr3_id"":""Gaia DR3 1408029509584967168"",""ra"":254.4706516,""dec"":47.3678558,""sy_dist"":17.9412,""sy_gaiamag"":7.50548,""pl_rade"":4.36,""pl_radelim"":0,""pl_bmasse"":17.48056238,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":15.27018,""pl_orbperlim"":0,""pl_orbsmax"":0.111,""pl_eqt"":604.33,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""1408029509584967168"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 153557 d,HD 153557 d,d5bdae2f-3ebf-4115-bf68-84a042ef78b2,HD 153557,254.4706516,47.3678558,58.5163,,11.9,8725.66108578,40654.64809,43,2022,Radial Velocity,Feng et al. 2022,464710718,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 153557 d"",""hostname"":""HD 153557"",""gaia_dr3_id"":""Gaia DR3 1408029509584967168"",""ra"":254.4706516,""dec"":47.3678558,""sy_dist"":17.9412,""sy_gaiamag"":7.50548,""pl_rade"":11.9,""pl_radelim"":0,""pl_bmasse"":8725.66108578,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":40654.64809,""pl_orbperlim"":0,""pl_orbsmax"":21.449,""pl_eqt"":43.47,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""1408029509584967168"",""orbit_order"":3,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 12235 c,HD 12235 c,462689a6-eb61-443b-b057-4cd9fd45187f,HD 12235,30.0391601,3.0959098,103.595952,,12.5,3135.69506346,36336.70679,82,2022,Radial Velocity,Feng et al. 2022,712525456,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 12235 c"",""hostname"":""HD 12235"",""gaia_dr3_id"":""Gaia DR3 2511794495013074048"",""ra"":30.0391601,""dec"":3.0959098,""sy_dist"":31.7627,""sy_gaiamag"":5.74089,""pl_rade"":12.5,""pl_radelim"":0,""pl_bmasse"":3135.69506346,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":36336.70679,""pl_orbperlim"":0,""pl_orbsmax"":22.21,""pl_eqt"":82.22,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""2511794495013074048"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 219828 c,HD 219828 c,96c3afb2-e5d0-4976-85bb-e08bfa5811f2,HD 219828,349.6947029,18.6457524,238.465698,,12.2,5102.41724598,4789.87297,149,2016,Radial Velocity,Santos et al. 2016,1924398981,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 219828 c"",""hostname"":""HD 219828"",""gaia_dr3_id"":""Gaia DR3 2824958015312906240"",""ra"":349.6947029,""dec"":18.6457524,""sy_dist"":73.114,""sy_gaiamag"":7.88338,""pl_rade"":12.2,""pl_radelim"":0,""pl_bmasse"":5102.41724598,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":4789.87297,""pl_orbperlim"":0,""pl_orbsmax"":5.657,""pl_eqt"":149.17,""pl_eqtlim"":0,""disc_year"":2016,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=SANTOS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...592A..13S/abstract target=ref>Santos et al. 2016</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""2824958015312906240"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 72892 b,HD 72892 b,4ccb26a3-3bcd-46c6-a72f-46a18ead45ee,HD 72892,128.7195554,-14.4574311,227.432167,,12.8,,39.44603,634,2016,Radial Velocity,Jenkins et al. 2017,1209046327,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 72892 b"",""hostname"":""HD 72892"",""gaia_dr3_id"":""Gaia DR3 5722585739105853184"",""ra"":128.7195554,""dec"":-14.4574311,""sy_dist"":69.7311,""sy_gaiamag"":8.6469,""pl_rade"":12.8,""pl_radelim"":0,""pl_bmasse"":1737.88572948,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":39.44603,""pl_orbperlim"":0,""pl_orbsmax"":0.228,""pl_eqt"":634.46,""pl_eqtlim"":0,""disc_year"":2016,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=JENKINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.466..443J/abstract target=ref>Jenkins et al. 2017</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5722585739105853184"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 155918 b,HD 155918 b,c337a427-06cc-42dd-8e3c-0fd83d6f1637,HD 155918,260.5364025,-75.349239,89.891855,,2.67,,1.87567,1622,2022,Radial Velocity,Feng et al. 2022,390218593,lava,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 155918 b"",""hostname"":""HD 155918"",""gaia_dr3_id"":""Gaia DR3 5801950515627094400"",""ra"":260.5364025,""dec"":-75.349239,""sy_dist"":27.561,""sy_gaiamag"":6.8406,""pl_rade"":2.67,""pl_radelim"":0,""pl_bmasse"":7.62788177,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":1.87567,""pl_orbperlim"":0,""pl_orbsmax"":0.03,""pl_eqt"":1622.13,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5801950515627094400"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 111232 b,HD 111232 b,a32cf42b-c0eb-49d2-977b-f11367176aa9,HD 111232,192.2159553,-68.4246679,94.445319,,12.6,2531.50326176,1169.13202,172,2003,Radial Velocity, Mayor et al. 2004 ,1032134321,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 111232 b"",""hostname"":""HD 111232"",""gaia_dr3_id"":""Gaia DR3 5855730584310531200"",""ra"":192.2159553,""dec"":-68.4246679,""sy_dist"":28.9571,""sy_gaiamag"":7.40535,""pl_rade"":12.6,""pl_radelim"":0,""pl_bmasse"":2531.50326176,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":1169.13202,""pl_orbperlim"":0,""pl_orbsmax"":2.148,""pl_eqt"":172.05,""pl_eqtlim"":0,""disc_year"":2003,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=MAYOR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...415..391M/abstract target=ref> Mayor et al. 2004 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5855730584310531200"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 10697 b,HD 10697 b,19948d17-3c7d-4f1d-9bd0-95d2443691b5,HD 10697,26.2324076,20.0826974,108.024498,,12.8,1825.2885414,1075.3799,259,1999,Radial Velocity, Vogt et al. 2000 ,706483766,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 10697 b"",""hostname"":""HD 10697"",""gaia_dr3_id"":""Gaia DR3 95652018353917056"",""ra"":26.2324076,""dec"":20.0826974,""sy_dist"":33.1205,""sy_gaiamag"":6.10286,""pl_rade"":12.8,""pl_radelim"":0,""pl_bmasse"":1825.2885414,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":1075.3799,""pl_orbperlim"":0,""pl_orbsmax"":2.051,""pl_eqt"":259.25,""pl_eqtlim"":0,""disc_year"":1999,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=VOGT_ET_AL__2000 href=https://ui.adsabs.harvard.edu/abs/2000ApJ...536..902V/abstract target=ref> Vogt et al. 2000 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""95652018353917056"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 125612 b,HD 125612 b,286a5d96-12fb-47e2-9a6e-5805f56c375b,HD 125612,215.2227183,-17.4818147,187.93337,,13.2,,557.69994,253,2007,Radial Velocity, Fischer et al. 2007 ,669972046,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 125612 b"",""hostname"":""HD 125612"",""gaia_dr3_id"":""Gaia DR3 6296703260330865536"",""ra"":215.2227183,""dec"":-17.4818147,""sy_dist"":57.6207,""sy_gaiamag"":8.1559,""pl_rade"":13.2,""pl_radelim"":0,""pl_bmasse"":945.22168242,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":557.69994,""pl_orbperlim"":0,""pl_orbsmax"":1.349,""pl_eqt"":253.38,""pl_eqtlim"":0,""disc_year"":2007,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FISCHER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...669.1336F/abstract target=ref> Fischer et al. 2007 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6296703260330865536"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 156098 c,HD 156098 c,070ea4fc-3ca3-47cf-a734-e7d5d039b109,HD 156098,259.264687,-32.6630768,157.367008,,12.8,1661.6069118,7841.5839,177,2022,Radial Velocity,Feng et al. 2022,1169606844,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 156098 c"",""hostname"":""HD 156098"",""gaia_dr3_id"":""Gaia DR3 5979460655025099776"",""ra"":259.264687,""dec"":-32.6630768,""sy_dist"":48.249,""sy_gaiamag"":5.41159,""pl_rade"":12.8,""pl_radelim"":0,""pl_bmasse"":1661.6069118,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":7841.5839,""pl_orbperlim"":0,""pl_orbsmax"":8.415,""pl_eqt"":177.18,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5979460655025099776"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 156098 b,HD 156098 b,070ea4fc-3ca3-47cf-a734-e7d5d039b109,HD 156098,259.264687,-32.6630768,157.367008,,4.12,,21.85849,1258,2022,Radial Velocity,Feng et al. 2022,1152829225,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 156098 b"",""hostname"":""HD 156098"",""gaia_dr3_id"":""Gaia DR3 5979460655025099776"",""ra"":259.264687,""dec"":-32.6630768,""sy_dist"":48.249,""sy_gaiamag"":5.41159,""pl_rade"":4.12,""pl_radelim"":0,""pl_bmasse"":15.89142035,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":21.85849,""pl_orbperlim"":0,""pl_orbsmax"":0.167,""pl_eqt"":1257.73,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5979460655025099776"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 203387 c,HD 203387 c,204927b3-dd8c-45c7-8ed2-c4435c860fbf,HD 203387,320.561782,-16.8345229,201.393828,,12.6,2378.9456264,2481.07227,361,2022,Radial Velocity,Feng et al. 2022,1457982340,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 203387 c"",""hostname"":""HD 203387"",""gaia_dr3_id"":""Gaia DR3 6835905927256722688"",""ra"":320.561782,""dec"":-16.8345229,""sy_dist"":61.7477,""sy_gaiamag"":4.05534,""pl_rade"":12.6,""pl_radelim"":0,""pl_bmasse"":2378.9456264,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":2481.07227,""pl_orbperlim"":0,""pl_orbsmax"":5.067,""pl_eqt"":360.63,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6835905927256722688"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 125612 c,HD 125612 c,286a5d96-12fb-47e2-9a6e-5805f56c375b,HD 125612,215.2227183,-17.4818147,187.93337,,4.07,,4.15466,1303,2009,Radial Velocity, Lo Curto et al. 2010 ,686749665,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 125612 c"",""hostname"":""HD 125612"",""gaia_dr3_id"":""Gaia DR3 6296703260330865536"",""ra"":215.2227183,""dec"":-17.4818147,""sy_dist"":57.6207,""sy_gaiamag"":8.1559,""pl_rade"":4.07,""pl_radelim"":0,""pl_bmasse"":15.57359194,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":4.15466,""pl_orbperlim"":0,""pl_orbsmax"":0.051,""pl_eqt"":1303.14,""pl_eqtlim"":0,""disc_year"":2009,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=LO_CURTO_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...512A..48L/abstract target=ref> Lo Curto et al. 2010 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6296703260330865536"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 125612 d,HD 125612 d,286a5d96-12fb-47e2-9a6e-5805f56c375b,HD 125612,215.2227183,-17.4818147,187.93337,,12.7,2281.37230545,2822.72698,147,2009,Radial Velocity, Lo Curto et al. 2010 ,703527284,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 125612 d"",""hostname"":""HD 125612"",""gaia_dr3_id"":""Gaia DR3 6296703260330865536"",""ra"":215.2227183,""dec"":-17.4818147,""sy_dist"":57.6207,""sy_gaiamag"":8.1559,""pl_rade"":12.7,""pl_radelim"":0,""pl_bmasse"":2281.37230545,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":2822.72698,""pl_orbperlim"":0,""pl_orbsmax"":3.982,""pl_eqt"":147.48,""pl_eqtlim"":0,""disc_year"":2009,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=LO_CURTO_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...512A..48L/abstract target=ref> Lo Curto et al. 2010 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6296703260330865536"",""orbit_order"":3,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 156279 c,HD 156279 c,9d174f34-16ef-4534-b623-3810e345a552,HD 156279,258.0966686,63.3527828,118.050533,,12.5,3098.82696825,4818.25358,109,2016,Radial Velocity,Bryan et al. 2016,1020301869,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 156279 c"",""hostname"":""HD 156279"",""gaia_dr3_id"":""Gaia DR3 1631084478574318976"",""ra"":258.0966686,""dec"":63.3527828,""sy_dist"":36.1945,""sy_gaiamag"":7.86569,""pl_rade"":12.5,""pl_radelim"":0,""pl_bmasse"":3098.82696825,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":4818.25358,""pl_orbperlim"":0,""pl_orbsmax"":5.486,""pl_eqt"":109.42,""pl_eqtlim"":0,""disc_year"":2016,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=BRYAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...821...89B/abstract target=ref>Bryan et al. 2016</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""1631084478574318976"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 181234 b,HD 181234 b,5595307d-8bc3-4fac-bc83-18ba35f0f814,HD 181234,289.9998695,-9.32497,155.725791,,12.5,2980.91262925,7593.40512,98,2019,Radial Velocity,Rickman et al. 2019,474516433,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 181234 b"",""hostname"":""HD 181234"",""gaia_dr3_id"":""Gaia DR3 4201307051566729984"",""ra"":289.9998695,""dec"":-9.32497,""sy_dist"":47.7458,""sy_gaiamag"":8.36926,""pl_rade"":12.5,""pl_radelim"":0,""pl_bmasse"":2980.91262925,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":7593.40512,""pl_orbperlim"":0,""pl_orbsmax"":7.427,""pl_eqt"":98.09,""pl_eqtlim"":0,""disc_year"":2019,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=RICKMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...625A..71R/abstract target=ref>Rickman et al. 2019</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4201307051566729984"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 18143 b,HD 18143 b,55366095-bab8-48de-849a-ea37f9def5fd,HD 18143,43.9140248,26.8723829,73.464356,,3.28,,10.2851,770,2022,Radial Velocity,Feng et al. 2022,7025698,lava,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 18143 b"",""hostname"":""HD 18143"",""gaia_dr3_id"":""Gaia DR3 116037204451525376"",""ra"":43.9140248,""dec"":26.8723829,""sy_dist"":22.5243,""sy_gaiamag"":7.33209,""pl_rade"":3.28,""pl_radelim"":0,""pl_bmasse"":10.80616584,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":10.2851,""pl_orbperlim"":0,""pl_orbsmax"":0.088,""pl_eqt"":769.92,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""116037204451525376"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
